date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:28:26	1406/1406	---M--	200	added ('OK')	image/x-icon	date:Mon,%2017%20Dec%202018%2021:01:15%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/favicon.ico	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/favicon.ico	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:27	56584/56584	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202018%2020:58:46%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/index.html	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/index-2.html	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:32	56429/56429	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2021:01:16%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/main-service1.png	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/main-service1.png	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:34	36746/36746	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2021:01:16%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/main-service2.png	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/main-service2.png	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:38	57965/57965	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2021:01:17%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/main-service3.png	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/main-service3.png	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:42	78592/78592	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2021:01:12%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/about-us.png	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/about-us.png	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:49	106143/106143	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:24%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/portfolio6.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/portfolio6.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:55	129233/129233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:25%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/portfolio7.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/portfolio7.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:28:58	122661/122661	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:24%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/portfolio5.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/portfolio5.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:01	115442/115442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:27%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/portfolio9.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/portfolio9.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:03	5880/5880	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:26%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/team1a.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/team1a.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:03	31597/31597	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:29%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/testimonials.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/testimonials.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:04	7367/7367	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:27%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/team2a.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/team2a.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:05	5353/5353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:28%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/team3a.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/team3a.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:10	98114/98114	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:26%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/portfolio8.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/portfolio8.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:10	136250/136250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:22%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/portfolio3.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/portfolio3.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:18	80142/80142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:14%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/blog2.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/blog2.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:23	117827/117827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:13%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/blog1.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/blog1.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:26	95967/95967	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:34%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/jquery-1.11.3.min.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/jquery-1.11.3.min.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:27	107517/107517	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2021:01:14%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/blog3.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/blog3.jpg	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:27	2450/2450	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:35%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/jquery.scrollTo-min.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/jquery.scrollTo-min.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:29	74461/74461	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:32%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/bootstrap.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/bootstrap.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:29	5667/5667	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:35%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/jquery.nav.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/jquery.nav.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:29	42866/42866	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:36%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/owl.carousel.min.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/owl.carousel.min.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:30	21149/21149	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:34%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/jquery.magnific-popup.min.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:30	1568/1568	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:36%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/plugins.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/plugins.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:30	5645/5645	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2021:01:33%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/js/custom.js	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/js/custom.js	(from http://demo.epic-webdesign.com/tf-howdy/v4/)
13:29:31	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.23.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/bootstrap.css)
13:29:32	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.24d41d.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/bootstrap.css)
13:29:32	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.25.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/bootstrap.css)
13:29:33	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.26.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/bootstrap.css)
13:29:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.27.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/bootstrap.css)
13:29:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/glyphicons-halflings-regular.28.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/bootstrap.css)
13:29:35	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/images/popup-video.jpg	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/images/popup-video.29.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/style.css)
13:29:41	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Dec%202018%2021:01:07%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-strokebb1d.eot	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/pe-icon-7-stroke.css)
13:29:44	164442/164442	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Dec%202018%2021:01:07%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-strokebb1d.svg	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/pe-icon-7-stroke.css)
13:29:45	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:17:00%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/css/owl.video.play.png	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/css/owl.video.play.2f.delayed	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/owl.carousel.min.css)
13:29:47	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Dec%202018%2021:01:07%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-stroke.eot?	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-stroked41d.eot	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/pe-icon-7-stroke.css)
13:29:47	58556/58556	---M--	200	added ('OK')	font/woff	date:Mon,%2017%20Dec%202018%2021:01:09%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-strokebb1d.woff	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/pe-icon-7-stroke.css)
13:29:48	58480/58480	---M--	200	added ('OK')	font/ttf	date:Mon,%2017%20Dec%202018%2021:01:11%20GMT	http://demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/My%20Web%20Sites/theme2/demo.epic-webdesign.com/tf-howdy/v4/fonts/Pe-icon-7-strokebb1d.ttf	(from http://demo.epic-webdesign.com/tf-howdy/v4/css/pe-icon-7-stroke.css)
